rain,temp,aqi,demand_drop,curfew,hourly_income,daily_hours,risk_probability
0.0,20.9,106.0,8.0,0,78.41,8,0.1875
0.0,20.7,96.0,12.0,0,82.87,10,0.1246
0.0,20.3,103.0,8.0,0,92.92,7,0.2092
0.0,19.2,101.0,4.0,0,101.9,9,0.205
0.0,19.9,114.0,2.0,0,96.96,5,0.2162
0.0,20.5,80.0,13.0,0,75.86,5,0.0947
0.0,19.3,89.0,12.0,0,66.59,8,0.0845
0.0,20.2,116.0,3.0,0,68.14,8,0.1879
0.0,20.7,113.0,4.0,0,85.05,8,0.2
0.0,21.3,96.0,12.0,0,94.14,7,0.0788
0.0,22.2,103.0,8.0,0,61.18,4,0.19
0.0,20.1,89.0,12.0,0,76.47,7,0.0897
0.0,20.5,86.0,14.0,0,61.82,11,0.1425
0.0,20.7,97.0,2.0,0,99.83,8,0.0445
0.0,21.6,92.0,6.0,0,98.51,8,0.0964
0.0,22.1,101.0,4.0,0,95.11,7,0.2345
0.0,21.8,81.0,0.0,0,73.65,5,0.1024
0.0,17.9,117.0,1.0,0,103.2,4,0.2151
0.0,19.0,117.0,1.0,0,106.09,11,0.202
0.0,19.4,106.0,8.0,0,63.98,8,0.1867
0.0,18.9,99.0,14.0,0,62.13,7,0.0552
0.0,20.6,91.0,11.0,0,79.3,7,0.1041
0.0,21.6,110.0,8.0,0,71.16,8,0.1845
0.0,20.9,105.0,4.0,0,70.83,5,0.184
0.0,19.6,85.0,10.0,0,73.29,9,0.09
0.0,20.2,114.0,2.0,0,84.17,9,0.2349
0.0,22.0,111.0,7.0,0,70.37,8,0.2481
0.0,21.0,116.0,3.0,0,87.42,9,0.2043
0.0,22.8,107.0,1.0,0,77.52,9,0.1907
2.02,17.9,102.0,11.0,0,77.16,7,0.1765
1.44,19.9,95.0,12.0,0,67.61,8,0.1094
0.05,21.4,115.0,4.0,0,103.29,4,0.2357
0.52,21.8,112.0,8.0,0,67.71,6,0.1951
0.28,22.2,80.0,0.0,0,62.63,6,0.0524
0.02,20.7,79.0,0.0,0,74.79,7,0.1134
0.0,19.8,93.0,14.0,0,95.63,9,0.1197
0.0,20.6,110.0,8.0,0,69.21,7,0.1683
0.0,19.9,117.0,1.0,0,92.12,9,0.2035
0.12,20.1,84.0,12.0,0,66.15,8,0.109
0.01,19.4,102.0,8.0,0,84.4,7,0.1985
0.0,19.0,93.0,14.0,0,60.78,10,0.0842
0.0,20.0,116.0,3.0,0,62.12,6,0.2203
0.0,19.0,111.0,7.0,0,86.06,8,0.1919
0.0,18.0,111.0,7.0,0,64.04,9,0.1703
0.0,18.0,97.0,2.0,0,79.06,6,0.059
0.0,18.0,95.0,6.0,0,77.43,10,0.1252
0.0,17.0,89.0,12.0,0,91.23,6,0.1123
0.0,17.0,81.0,0.0,0,102.1,5,0.1018
0.0,17.0,112.0,2.0,0,60.31,7,0.1912
0.0,17.0,110.0,8.0,0,107.56,7,0.1894
0.0,18.0,118.0,5.0,0,60.88,4,0.1785
0.0,15.0,117.0,1.0,0,102.26,9,0.1914
0.0,17.0,100.0,11.0,0,74.25,8,0.0576
0.0,16.0,109.0,8.0,0,77.01,6,0.1853
0.0,18.0,115.0,9.0,0,107.61,5,0.1938
0.0,16.0,112.0,2.0,0,91.55,11,0.2122
0.0,16.0,88.0,7.0,0,105.01,7,0.0992
0.0,19.0,96.0,12.0,0,94.27,8,0.1159
0.0,20.2,83.0,11.0,0,82.95,12,0.127
0.0,17.0,116.0,3.0,0,82.17,7,0.2212
0.0,18.3,102.0,6.0,0,64.43,7,0.2094
0.0,18.0,87.0,9.0,0,95.6,8,0.1002
0.0,19.0,105.0,4.0,0,105.33,6,0.1804
0.0,19.4,103.0,8.0,0,105.17,5,0.2148
0.0,19.5,92.0,6.0,0,72.45,5,0.1336
0.0,20.0,83.0,11.0,0,63.77,10,0.1068
0.0,20.45,105.0,4.0,0,93.84,6,0.2383
0.0,21.6,99.0,14.0,0,61.49,7,0.0695
0.0,18.5,109.0,8.0,0,102.26,10,0.1769
0.0,21.55,99.0,14.0,0,84.56,9,0.1171
0.0,19.0,112.0,2.0,0,98.18,6,0.2053
0.0,20.0,100.0,11.0,0,91.8,7,0.1263
0.0,18.0,100.0,11.0,0,104.02,9,0.0997
0.0,16.0,113.0,4.0,0,108.6,4,0.1826
0.0,19.0,94.0,0.0,0,103.82,6,0.0957
0.0,18.0,84.0,9.0,0,99.65,6,0.0693
0.0,21.0,80.0,13.0,0,90.58,5,0.0774
0.0,19.0,108.0,0.0,0,75.89,9,0.2194
0.0,18.9,103.0,8.0,0,79.73,7,0.2175
0.0,17.75,106.0,8.0,0,72.45,4,0.2073
0.0,17.0,87.0,9.0,0,71.33,7,0.0656
0.0,17.9,84.0,9.0,0,103.41,8,0.0928
0.0,19.5,79.0,1.0,0,109.59,5,0.0755
0.0,20.6,92.0,6.0,0,103.45,10,0.1235
0.0,19.0,102.0,6.0,0,88.62,9,0.1883
0.0,21.6,94.0,0.0,0,87.53,7,0.0783
0.0,21.1,96.0,12.0,0,60.32,8,0.1006
0.0,20.9,114.0,2.0,0,105.22,5,0.1872
0.0,20.4,92.0,6.0,0,69.13,7,0.1297
0.0,21.1,99.0,14.0,0,60.83,7,0.0853
0.0,22.1,109.0,8.0,0,79.02,7,0.172
0.0,24.2,94.0,0.0,0,93.13,8,0.0569
0.0,23.7,103.0,8.0,0,78.5,7,0.1994
0.0,23.6,112.0,2.0,0,96.1,9,0.1888
0.0,23.2,116.0,3.0,0,103.34,7,0.1714
0.0,21.7,84.0,9.0,0,98.52,4,0.1238
0.0,21.9,115.0,9.0,0,99.23,9,0.2133
0.0,22.5,98.0,5.0,0,72.21,6,0.0994
0.0,22.7,89.0,12.0,0,108.44,9,0.1273
0.0,22.7,96.0,12.0,0,67.94,9,0.1133
0.0,22.5,117.0,1.0,0,107.13,7,0.1835
0.0,23.3,98.0,5.0,0,61.37,8,0.0792
0.0,26.0,91.0,11.0,0,84.85,10,0.1164
0.0,24.1,103.0,8.0,0,105.55,5,0.2079
0.0,25.6,88.0,7.0,0,88.9,7,0.1034
0.0,24.8,81.0,0.0,0,104.32,9,0.0831
0.0,24.2,83.0,11.0,0,81.56,7,0.1122
0.0,22.2,83.0,11.0,0,71.7,11,0.0849
0.0,21.5,84.0,9.0,0,106.98,10,0.098
0.0,22.1,84.0,9.0,0,73.19,6,0.1289
0.0,22.0,104.0,10.0,0,74.54,7,0.1868
0.0,21.1,86.0,14.0,0,75.89,10,0.0685
0.0,23.1,92.0,6.0,0,76.24,8,0.0789
0.28,27.1,114.0,0.0,0,87.95,9,0.2199
0.37,27.5,97.0,11.0,0,68.08,5,0.1051
0.07,27.3,105.0,2.0,0,98.71,7,0.1974
0.0,27.9,85.0,10.0,0,106.23,8,0.0898
0.0,26.1,86.0,14.0,0,63.45,9,0.1097
0.0,24.9,80.0,13.0,0,79.96,6,0.083
0.0,22.9,85.0,10.0,0,83.73,4,0.1061
0.0,22.8,89.0,12.0,0,78.35,7,0.0854
0.0,25.1,85.0,10.0,0,66.6,5,0.082
0.0,24.8,82.0,10.0,0,89.2,6,0.0873
0.0,25.1,83.0,11.0,0,63.47,8,0.0925
0.0,25.5,96.0,12.0,0,80.84,7,0.099
0.0,26.3,86.0,14.0,0,109.79,10,0.1047
0.0,26.6,93.0,14.0,0,93.37,11,0.0262
0.0,28.0,98.0,5.0,0,75.52,4,0.0838
0.0,27.5,105.0,4.0,0,106.23,9,0.1922
0.0,26.2,80.0,13.0,0,79.92,8,0.1301
0.0,26.0,110.0,8.0,0,69.04,9,0.1784
0.0,26.0,103.0,8.0,0,76.02,5,0.2033
0.0,27.0,82.0,10.0,0,95.19,7,0.1299
0.0,28.2,113.0,4.0,0,92.89,9,0.1737
0.0,28.0,114.0,2.0,0,77.43,6,0.2079
0.0,26.0,81.0,0.0,0,95.73,5,0.084
0.0,27.0,89.0,12.0,0,108.58,6,0.0899
0.0,26.0,110.0,8.0,0,99.03,7,0.1839
0.0,29.0,108.0,0.0,0,60.31,7,0.1854
0.0,31.0,86.0,14.0,0,68.13,10,0.1544
0.0,30.0,87.0,9.0,0,78.93,10,0.1169
0.0,30.0,93.0,14.0,0,73.14,8,0.122
0.0,32.0,97.0,2.0,0,75.25,9,0.1098
0.0,32.0,103.0,8.0,0,61.85,8,0.1679
0.0,32.0,93.0,14.0,0,77.55,7,0.1079
0.0,32.0,97.0,2.0,0,66.25,5,0.1215
0.0,32.0,108.0,0.0,0,108.74,8,0.1829
0.0,32.0,80.0,13.0,0,94.67,6,0.1193
0.0,32.0,88.0,7.0,0,102.46,12,0.1141
0.0,30.0,106.0,8.0,0,96.94,9,0.237
0.0,32.0,113.0,4.0,0,95.0,6,0.1916
0.0,31.0,98.0,5.0,0,90.71,7,0.078
0.0,32.0,99.0,14.0,0,109.39,8,0.0928
0.0,28.3,83.0,11.0,0,80.49,9,0.1287
0.0,29.0,73.0,12.0,0,80.26,7,0.0634
0.0,30.0,76.0,8.0,0,87.89,9,0.0586
2.6,22.0,67.0,5.0,0,76.8,11,0.1018
5.7,20.0,68.0,12.0,0,79.16,9,0.0911
7.2,22.0,71.0,1.0,0,89.34,4,0.1002
6.6,22.0,61.0,8.0,0,83.66,7,0.1189
0.2,21.0,70.0,9.0,0,66.49,8,0.0889
0.0,21.0,66.0,14.0,0,105.67,6,0.0625
0.0,21.0,70.0,9.0,0,108.26,6,0.1409
0.0,21.0,64.0,7.0,0,101.63,10,0.0801
0.0,21.0,87.0,9.0,0,102.05,6,0.0788
0.0,21.0,78.0,10.0,0,87.64,10,0.1221
0.0,21.0,80.0,13.0,0,77.7,9,0.0923
0.0,21.0,84.0,9.0,0,82.75,10,0.0987
0.0,21.0,75.0,9.0,0,100.36,7,0.1097
0.0,21.0,63.0,6.0,0,101.94,9,0.1217
0.0,23.0,76.0,8.0,0,107.31,5,0.0933
0.0,21.0,78.0,10.0,0,75.14,5,0.1304
0.0,22.0,82.0,10.0,0,94.83,7,0.0573
0.0,21.0,73.0,12.0,0,100.84,4,0.1152
0.0,21.0,64.0,7.0,0,61.73,9,0.0832
0.0,21.0,69.0,0.0,0,76.88,10,0.1274
0.0,22.0,71.0,14.0,0,101.58,8,0.1028
0.0,22.0,79.0,1.0,0,90.39,6,0.0865
0.96,23.0,77.0,12.0,0,98.4,10,0.1133
0.04,23.0,71.0,9.0,0,92.76,9,0.1179
1.44,23.0,90.0,6.0,0,80.03,10,0.1128
0.0,23.0,78.0,10.0,0,93.92,4,0.0794
0.0,23.0,67.0,11.0,0,74.22,8,0.0903
0.0,22.0,63.0,6.0,0,61.33,9,0.0999
0.0,22.0,65.0,2.0,0,94.09,8,0.0992
0.0,22.0,67.0,93.0,1,109.09,7,0.515
0.0,23.0,65.0,2.0,0,72.4,10,0.0597
0.0,22.0,66.0,14.0,0,103.63,8,0.1067
0.0,23.0,69.0,0.0,0,71.31,7,0.0942
0.0,22.0,65.0,2.0,0,100.55,9,0.0832
0.0,23.0,87.0,9.0,0,97.69,8,0.0852
0.02,24.0,62.0,7.0,0,102.63,6,0.0957
0.07,24.0,76.0,11.0,0,85.46,8,0.028
0.0,24.0,72.0,14.0,0,60.46,11,0.086
0.05,24.0,89.0,0.0,0,63.18,8,0.0825
0.18,24.0,63.0,0.0,0,80.11,11,0.1107
0.09,22.0,72.0,0.0,0,86.9,8,0.0839
0.24,23.0,89.0,4.0,0,108.24,4,0.0957
0.04,23.0,86.0,9.0,0,89.75,9,0.1308
0.0,22.0,85.0,10.0,0,103.45,12,0.1199
0.0,22.0,68.0,7.0,0,60.61,5,0.118
0.0,23.0,65.0,2.0,0,90.46,11,0.09
0.38,24.0,80.0,5.0,0,64.23,9,0.1109
0.03,23.0,88.0,11.0,0,68.96,7,0.0953
0.0,22.0,77.0,0.0,0,101.02,5,0.0961
0.0,22.0,77.0,0.0,0,105.72,8,0.1082
0.0,23.0,68.0,7.0,0,66.19,12,0.0881
0.06,23.0,83.0,12.0,0,61.4,4,0.1299
0.0,23.0,66.0,14.0,0,88.18,4,0.0968
0.0,22.0,70.0,9.0,0,90.58,6,0.1124
0.0,19.0,73.0,12.0,0,105.78,8,0.1291
0.0,20.0,75.0,9.0,0,73.35,5,0.1206
0.0,22.0,67.0,11.0,0,86.02,8,0.0718
0.0,22.0,63.0,6.0,0,83.43,9,0.1089
0.05,22.0,78.0,11.0,0,105.0,6,0.117
0.03,23.0,69.0,14.0,0,83.36,6,0.1178
1.24,22.0,77.0,4.0,0,109.99,7,0.0777
0.0,22.0,65.0,2.0,0,64.06,10,0.0869
0.01,23.0,74.0,9.0,0,61.41,7,0.1199
0.18,24.0,76.0,0.0,0,61.32,6,0.0848
0.9,23.0,62.0,10.0,0,80.64,6,0.094
0.01,22.0,70.0,14.0,0,61.55,10,0.1315
0.0,24.0,64.0,7.0,0,89.76,5,0.099
0.79,20.0,62.0,5.0,0,64.71,7,0.0855
0.04,23.0,90.0,0.0,0,77.12,10,0.0824
0.66,23.0,70.0,14.0,0,74.05,9,0.1067
0.06,23.0,84.0,9.0,0,71.36,4,0.0733
0.0,22.0,68.0,7.0,0,66.4,10,0.0951
0.0,21.0,80.0,13.0,0,66.22,6,0.1067
0.0,22.0,83.0,11.0,0,66.95,9,0.126
0.0,23.0,78.0,10.0,0,93.45,11,0.1134
0.02,23.0,74.0,8.0,0,97.83,9,0.0857
0.0,21.0,72.0,14.0,0,61.5,12,0.1236
0.0,21.0,70.0,9.0,0,72.31,6,0.094
0.0,23.0,88.0,7.0,0,103.02,5,0.0753
0.01,23.0,85.0,14.0,0,81.81,8,0.0966
0.0,23.0,89.0,12.0,0,103.69,8,0.1288
0.0,23.0,64.0,7.0,0,83.13,4,0.1033
0.0,21.05,82.0,10.0,0,62.78,6,0.1003
0.0,20.1,88.0,7.0,0,92.18,9,0.1327
0.0,22.0,65.0,2.0,0,87.11,8,0.0714
0.0,22.0,62.0,6.0,0,90.59,6,0.0743
0.0,22.0,82.0,10.0,0,99.0,6,0.0677
0.0,22.0,77.0,0.0,0,63.41,5,0.1075
0.0,22.0,85.0,10.0,0,93.45,7,0.1033
0.0,19.5,64.0,7.0,0,95.25,6,0.1309
0.03,23.0,84.0,9.0,0,98.38,8,0.1049
0.0,22.0,66.0,14.0,0,89.98,7,0.0919
0.02,21.0,65.0,11.0,0,102.28,8,0.1
0.15,23.0,65.0,13.0,0,69.92,4,0.1024
0.29,23.0,84.0,4.0,0,68.29,8,0.0666
0.33,23.0,80.0,4.0,0,105.37,8,0.1542
0.0,22.0,76.0,8.0,0,106.53,5,0.1104
0.0,22.0,71.0,14.0,0,100.76,6,0.1042
0.02,22.0,86.0,7.0,0,67.45,7,0.1123
0.0,20.0,72.0,14.0,0,81.63,6,0.1142
0.0,20.0,84.0,9.0,0,74.82,6,0.0972
0.0,20.0,73.0,12.0,0,107.36,12,0.0874
0.01,22.0,71.0,14.0,0,74.96,7,0.112
0.0,23.0,74.0,2.0,0,98.16,4,0.1077
0.0,21.0,69.0,0.0,0,65.51,5,0.0838
0.0,21.0,82.0,10.0,0,91.45,6,0.1284
0.0,20.0,75.0,9.0,0,65.15,5,0.1059
0.0,20.0,67.0,11.0,0,105.3,4,0.1146
0.0,21.0,87.0,9.0,0,88.47,7,0.1278
0.0,21.0,72.0,14.0,0,109.17,7,0.1004
0.0,18.0,76.0,8.0,0,103.61,6,0.1063
0.0,20.0,87.0,9.0,0,105.63,12,0.1162
0.0,18.0,79.0,1.0,0,84.83,7,0.0855
0.0,16.0,64.0,7.0,0,83.84,7,0.1011
0.0,20.0,88.0,7.0,0,88.49,7,0.1025
0.0,20.5,79.0,1.0,0,96.95,6,0.0809
0.0,21.0,70.0,9.0,0,81.72,7,0.1464
0.0,20.0,64.0,7.0,0,62.1,7,0.0719
0.0,18.1,84.0,9.0,0,91.38,6,0.074
0.0,21.5,79.0,1.0,0,78.36,4,0.1263
0.0,22.0,76.0,8.0,0,101.37,6,0.1143
0.01,20.0,87.0,7.0,0,91.94,8,0.0795
0.0,20.0,84.0,9.0,0,87.74,8,0.1121
0.05,20.0,65.0,9.0,0,103.03,9,0.1294
0.0,19.0,69.0,0.0,0,61.44,9,0.0994
0.0,19.0,67.0,11.0,0,85.62,9,0.152
0.0,19.0,82.0,10.0,0,93.35,5,0.0655
0.0,21.0,61.0,6.0,0,86.37,10,0.1139
0.0,18.0,77.0,0.0,0,93.8,4,0.1233
0.0,19.0,83.0,11.0,0,62.57,8,0.1178
0.0,19.0,86.0,14.0,0,106.56,7,0.0959
0.0,21.0,70.0,9.0,0,108.2,8,0.0942
0.0,21.0,85.0,10.0,0,107.1,5,0.1089
0.0,20.5,63.0,6.0,0,94.47,8,0.1163
0.0,21.0,85.0,10.0,0,86.15,4,0.112
0.0,21.0,64.0,7.0,0,101.62,6,0.1208
0.0,21.0,72.0,14.0,0,101.84,8,0.0796
0.0,21.0,84.0,9.0,0,85.29,8,0.0954
0.0,18.0,64.0,85.0,1,83.4,8,0.4812
0.0,19.0,67.0,11.0,0,80.35,7,0.0923
0.0,20.0,82.0,10.0,0,93.49,10,0.1203
0.0,19.0,82.0,10.0,0,97.78,5,0.1022
0.0,20.0,79.0,1.0,0,62.73,8,0.1521
0.0,22.0,81.0,0.0,0,97.02,8,0.1039
0.0,22.0,76.0,8.0,0,75.94,8,0.1012
0.05,23.0,68.0,12.0,0,81.08,9,0.1021
0.0,22.0,70.0,9.0,0,91.85,7,0.0872
0.0,22.0,65.0,2.0,0,91.31,8,0.0988
0.0,20.0,87.0,9.0,0,96.47,8,0.1226
0.0,21.0,78.0,10.0,0,89.58,4,0.1023
0.0,22.0,72.0,14.0,0,100.26,6,0.0841
0.0,22.5,74.0,2.0,0,96.98,10,0.0815
0.0,22.0,88.0,7.0,0,69.52,8,0.091
0.0,21.0,65.0,2.0,0,67.23,9,0.1015
0.0,20.0,78.0,10.0,0,75.54,6,0.1239
0.0,20.0,75.0,9.0,0,82.14,6,0.0732
0.0,20.7,78.0,10.0,0,63.69,5,0.0936
0.0,22.0,61.0,6.0,0,69.65,11,0.1029
0.0,21.0,86.0,14.0,0,93.67,10,0.0633
0.0,22.0,88.0,7.0,0,74.79,9,0.0833
0.0,22.0,77.0,0.0,0,73.85,7,0.0864
0.0,23.0,81.0,0.0,0,67.38,8,0.0841
0.0,23.0,88.0,7.0,0,105.44,9,0.1038
0.0,23.0,81.0,0.0,0,77.26,7,0.0968
0.0,25.0,65.0,2.0,0,75.31,9,0.0889
0.0,26.0,77.0,0.0,0,91.39,9,0.1086
0.0,27.0,78.0,10.0,0,67.82,4,0.1345
0.06,25.0,73.0,1.0,0,95.14,9,0.1328
0.0,24.0,82.0,10.0,0,91.6,8,0.0615
0.0,23.0,88.0,7.0,0,87.06,10,0.1115
0.0,23.0,88.0,7.0,0,79.13,10,0.0964
0.0,23.0,74.0,2.0,0,94.81,6,0.1031
0.0,23.0,63.0,6.0,0,106.95,7,0.092
0.0,24.0,90.0,9.0,0,71.03,11,0.1024
0.0,24.0,85.0,10.0,0,97.55,10,0.103
0.0,24.0,64.0,7.0,0,91.48,8,0.0884
0.0,25.0,88.0,7.0,0,70.49,8,0.0821
0.0,25.0,86.0,14.0,0,64.32,9,0.091
0.0,27.0,76.0,8.0,0,72.13,9,0.1047
0.0,27.0,78.0,10.0,0,79.15,7,0.112
0.0,28.0,72.0,14.0,0,65.86,9,0.1171
0.0,27.0,62.0,6.0,0,62.07,8,0.0901
0.0,26.0,70.0,9.0,0,96.4,9,0.1057
0.0,26.0,84.0,9.0,0,100.13,6,0.1193
0.0,26.0,60.0,2.0,0,91.65,8,0.1233
0.0,27.0,70.0,9.0,0,70.4,11,0.0988
0.0,28.0,72.0,14.0,0,70.35,10,0.0956
0.0,27.0,76.0,8.0,0,93.89,8,0.1038
0.0,27.0,88.0,7.0,0,101.77,8,0.077
0.0,26.0,70.0,9.0,0,103.43,7,0.0961
0.0,27.0,70.0,9.0,0,79.63,8,0.1149
0.0,27.0,82.0,10.0,0,99.79,8,0.1128
0.0,25.0,74.0,2.0,0,81.44,4,0.0946
0.0,26.0,67.0,11.0,0,107.07,7,0.1044
0.0,26.0,74.0,2.0,0,82.13,6,0.0835
0.0,27.0,64.0,7.0,0,95.54,7,0.1141
0.0,26.5,65.0,2.0,0,69.71,8,0.0984
0.0,26.0,75.0,9.0,0,60.61,11,0.0945
0.0,28.0,73.0,12.0,0,108.09,12,0.0928
0.0,28.0,87.0,9.0,0,101.1,7,0.0987
0.0,29.0,71.0,14.0,0,85.68,11,0.091
0.0,29.0,77.0,0.0,0,78.96,4,0.1132
0.0,28.0,79.0,1.0,0,88.73,5,0.0921
0.0,28.0,60.0,2.0,0,85.18,5,0.1319
0.0,31.0,80.0,13.0,0,71.66,5,0.1293
0.0,29.0,65.0,2.0,0,64.06,6,0.0822
0.0,31.0,89.0,12.0,0,62.2,8,0.1014
0.0,30.0,64.0,7.0,0,84.52,5,0.087
0.0,29.0,72.0,14.0,0,64.96,4,0.0935
0.0,24.55,63.0,6.0,0,67.55,7,0.14
0.0,26.9,114.0,2.0,0,63.43,8,0.1938
0.0,25.0,95.0,6.0,0,67.4,6,0.1072
0.0,22.8,99.0,14.0,0,96.0,5,0.1108
0.0,23.5,79.0,1.0,0,64.39,5,0.08
0.0,23.6,104.0,10.0,0,66.58,11,0.1829
0.0,23.8,84.0,9.0,0,92.13,9,0.0759
0.0,24.9,110.0,8.0,0,75.22,8,0.1823
0.0,23.9,84.0,9.0,0,89.2,7,0.043
0.0,23.5,83.0,11.0,0,95.69,9,0.1109
0.0,23.7,77.0,0.0,0,71.94,10,0.1411
2.7,23.5,94.0,8.0,0,74.8,7,0.103
1.3,23.7,97.0,6.0,0,69.68,10,0.0717
0.2,23.1,78.0,5.0,0,106.67,7,0.0871
0.0,22.9,105.0,4.0,0,96.32,7,0.1908
0.0,22.5,93.0,14.0,0,82.21,11,0.0796
0.0,22.7,96.0,12.0,0,65.36,10,0.1172
3.6,26.0,93.0,10.0,0,78.08,7,0.1162
0.8,22.3,91.0,11.0,0,61.88,9,0.0769
0.0,22.9,97.0,2.0,0,68.02,9,0.1145
0.1,20.2,82.0,6.0,0,74.53,5,0.1305
0.0,21.0,83.0,11.0,0,97.02,8,0.1381
0.0,21.9,109.0,8.0,0,102.98,5,0.2573
0.01,23.3,112.0,4.0,0,81.79,6,0.182
0.0,24.1,90.0,9.0,0,82.64,6,0.1565
0.24,23.3,86.0,8.0,0,67.14,6,0.0929
0.0,22.8,100.0,11.0,0,82.34,7,0.0882
0.0,23.5,92.0,6.0,0,103.93,10,0.1065
0.56,22.8,77.0,7.0,0,80.84,7,0.0884
0.03,23.2,82.0,10.0,0,107.75,4,0.108
0.44,23.8,103.0,0.0,0,83.83,9,0.1736
0.0,23.6,101.0,4.0,0,106.42,11,0.1952
0.0,25.0,77.0,0.0,0,85.41,7,0.1257
0.0,23.7,84.0,9.0,0,85.12,10,0.0989
0.0,22.0,85.0,10.0,0,91.48,7,0.1028
0.0,22.5,102.0,6.0,0,80.61,5,0.2095
0.0,23.0,77.0,0.0,0,108.3,8,0.1234
0.0,20.9,80.0,13.0,0,83.41,8,0.0669
0.0,20.1,106.0,8.0,0,98.2,4,0.2117
0.0,20.3,83.0,11.0,0,77.66,8,0.0946
0.0,21.3,101.0,4.0,0,88.28,8,0.2033
0.0,21.6,85.0,10.0,0,74.33,7,0.1212
0.0,22.0,80.0,13.0,0,60.23,9,0.0761
0.0,21.7,85.0,10.0,0,62.41,5,0.0797
0.0,21.7,103.0,8.0,0,105.96,9,0.1613
0.0,22.1,109.0,8.0,0,84.98,4,0.189
0.0,22.1,108.0,0.0,0,75.53,8,0.2266
0.0,22.9,91.0,11.0,0,99.05,7,0.0976
0.0,23.8,101.0,4.0,0,74.11,7,0.1732
0.0,24.2,84.0,9.0,0,98.35,6,0.0903
0.25,21.7,87.0,2.0,0,76.48,7,0.0702
0.0,23.0,110.0,8.0,0,100.93,7,0.1775
0.0,22.1,76.0,8.0,0,80.72,12,0.1078
0.0,21.8,79.0,1.0,0,78.94,6,0.0765
0.0,21.0,84.0,9.0,0,106.31,9,0.1223
0.0,21.1,77.0,0.0,0,90.52,12,0.0986
0.0,20.6,83.0,11.0,0,79.15,6,0.1017
0.0,20.0,98.0,5.0,0,63.92,10,0.0944
0.0,19.7,92.0,6.0,0,68.89,6,0.1155
0.0,20.1,110.0,8.0,0,83.57,8,0.2157
0.0,19.9,107.0,1.0,0,94.53,6,0.2067
0.0,19.4,89.0,12.0,0,86.51,9,0.1113
0.0,19.6,86.0,14.0,0,95.5,8,0.0958
0.0,20.0,90.0,9.0,0,70.61,9,0.1108
0.0,20.4,98.0,5.0,0,60.12,6,0.0932
0.0,21.0,86.0,14.0,0,106.53,11,0.1
0.0,19.7,100.0,11.0,0,80.06,8,0.0945
0.0,20.1,92.0,6.0,0,105.8,8,0.0909
0.0,20.3,97.0,2.0,0,91.05,8,0.0862
0.0,20.7,93.0,14.0,0,61.9,4,0.1094
0.0,21.3,87.0,9.0,0,85.69,10,0.1262
0.0,21.4,112.0,2.0,0,104.55,6,0.2234
0.0,21.8,105.0,4.0,0,109.73,8,0.1749
0.0,21.5,81.0,0.0,0,108.84,4,0.1258
0.0,22.1,109.0,8.0,0,109.75,4,0.1936
0.0,16.1,95.0,6.0,0,96.7,6,0.112
0.0,17.6,110.0,8.0,0,74.5,10,0.1819
0.0,17.1,106.0,8.0,0,107.75,8,0.2028
0.0,17.2,92.0,6.0,0,62.25,7,0.1063
0.0,18.9,77.0,0.0,0,108.33,10,0.0703
0.0,19.4,86.0,14.0,0,102.9,5,0.1122
0.0,20.0,97.0,2.0,0,108.53,4,0.1269
0.0,20.0,100.0,11.0,0,100.82,11,0.0965
0.0,18.0,86.0,14.0,0,109.19,8,0.1272
0.0,18.0,81.0,0.0,0,101.01,7,0.0962
0.0,17.0,108.0,0.0,0,106.49,7,0.217
0.0,16.4,113.0,4.0,0,94.23,7,0.1556
0.36,19.0,96.0,12.0,0,105.19,6,0.1484
0.03,17.0,83.0,14.0,0,101.32,8,0.1299
0.0,17.3,86.0,14.0,0,60.31,9,0.0943
0.0,19.0,77.0,0.0,0,105.51,10,0.0606
0.01,20.0,111.0,2.0,0,73.0,6,0.2058
0.0,19.0,80.0,13.0,0,82.17,9,0.0711
0.0,19.5,98.0,5.0,0,75.52,8,0.1089
0.0,18.3,86.0,14.0,0,89.61,8,0.1082
0.0,17.3,97.0,2.0,0,90.51,6,0.0812
0.0,18.6,101.0,4.0,0,79.85,9,0.2224
0.0,18.0,108.0,0.0,0,109.52,7,0.2161
0.0,17.0,84.0,9.0,0,93.18,9,0.1195
0.0,16.0,76.0,8.0,0,85.88,10,0.1002
0.0,15.0,81.0,0.0,0,66.58,9,0.0717
0.0,16.1,110.0,8.0,0,99.38,6,0.2196
0.0,15.0,109.0,8.0,0,103.56,11,0.1946
0.0,16.0,99.0,14.0,0,61.5,11,0.0722
0.0,17.0,99.0,14.0,0,104.81,8,0.127
0.0,15.0,101.0,4.0,0,73.76,5,0.242
0.0,16.0,83.0,11.0,0,89.52,8,0.0992
0.0,11.0,111.0,7.0,0,84.51,8,0.2432
0.0,14.0,92.0,6.0,0,63.25,6,0.1018
0.0,11.0,91.0,11.0,0,77.53,6,0.0924
0.0,16.0,96.0,12.0,0,96.74,10,0.0874
0.0,15.0,78.0,10.0,0,84.9,11,0.1327
0.0,16.0,82.0,10.0,0,98.43,6,0.0844
0.0,17.0,104.0,10.0,0,102.88,5,0.2147
0.0,17.0,79.0,1.0,0,109.22,6,0.0888
0.0,15.9,99.0,14.0,0,104.33,7,0.0908
0.0,16.3,85.0,10.0,0,73.95,4,0.1206
0.0,17.0,91.0,11.0,0,70.71,7,0.0924
